ID,Interval,Transfer,Bitrate,Retr,Cwnd
11,30.00-31.00,382 KBytes,3.13 Mbits/sec,0,5.66 KBytes
13,30.00-31.00,382 KBytes,3.13 Mbits/sec,0,4.24 KBytes
7,31.00-32.00,573 KBytes,4.69 Mbits/sec,0,14.1 KBytes
9,31.00-32.00,509 KBytes,4.17 Mbits/sec,2,7.07 KBytes
11,31.00-32.00,573 KBytes,4.69 Mbits/sec,0,14.1 KBytes
13,31.00-32.00,382 KBytes,3.13 Mbits/sec,0,12.7 KBytes
7,32.00-33.00,573 KBytes,4.69 Mbits/sec,6,15.6 KBytes
9,32.00-33.00,382 KBytes,3.13 Mbits/sec,1,14.1 KBytes
11,32.00-33.00,573 KBytes,4.69 Mbits/sec,0,9.90 KBytes
13,32.00-33.00,764 KBytes,6.26 Mbits/sec,1,12.7 KBytes
7,33.00-34.00,573 KBytes,4.69 Mbits/sec,6,17.0 KBytes
9,33.00-34.00,636 KBytes,5.21 Mbits/sec,3,21.2 KBytes
11,33.00-34.00,382 KBytes,3.13 Mbits/sec,4,21.2 KBytes
13,33.00-34.00,509 KBytes,4.17 Mbits/sec,7,21.2 KBytes
7,34.00-35.00,573 KBytes,4.69 Mbits/sec,0,14.1 KBytes
9,34.00-35.00,509 KBytes,4.17 Mbits/sec,5,5.66 KBytes
11,34.00-35.00,764 KBytes,6.26 Mbits/sec,0,17.0 KBytes
13,34.00-35.00,636 KBytes,5.21 Mbits/sec,2,9.90 KBytes
7,35.00-36.00,573 KBytes,4.69 Mbits/sec,0,7.07 KBytes
9,35.00-36.00,382 KBytes,3.13 Mbits/sec,0,9.90 KBytes
11,35.00-36.00,573 KBytes,4.69 Mbits/sec,0,8.48 KBytes
13,35.00-36.00,636 KBytes,5.21 Mbits/sec,3,5.66 KBytes
7,36.00-37.00,382 KBytes,3.13 Mbits/sec,0,17.0 KBytes
9,36.00-37.00,382 KBytes,3.13 Mbits/sec,0,19.8 KBytes
11,36.00-37.00,573 KBytes,4.69 Mbits/sec,0,22.6 KBytes
13,36.00-37.00,255 KBytes,2.08 Mbits/sec,0,18.4 KBytes
7,37.00-38.00,573 KBytes,4.69 Mbits/sec,0,11.3 KBytes
9,37.00-38.00,636 KBytes,5.22 Mbits/sec,0,14.1 KBytes
11,37.00-38.00,382 KBytes,3.13 Mbits/sec,0,8.48 KBytes
13,37.00-38.00,509 KBytes,4.17 Mbits/sec,0,12.7 KBytes
7,38.00-39.00,382 KBytes,3.13 Mbits/sec,0,12.7 KBytes
9,38.00-39.00,509 KBytes,4.17 Mbits/sec,0,12.7 KBytes
11,38.00-39.00,573 KBytes,4.69 Mbits/sec,0,14.1 KBytes
13,38.00-39.00,509 KBytes,4.17 Mbits/sec,0,12.7 KBytes
7,39.00-40.00,382 KBytes,3.13 Mbits/sec,5,9.90 KBytes
9,39.00-40.00,382 KBytes,3.13 Mbits/sec,14,14.1 KBytes
11,39.00-40.00,382 KBytes,3.13 Mbits/sec,2,12.7 KBytes
13,39.00-40.00,382 KBytes,3.13 Mbits/sec,4,9.90 KBytes
7,40.00-41.00,573 KBytes,4.69 Mbits/sec,13,11.3 KBytes
9,40.00-41.00,509 KBytes,4.17 Mbits/sec,9,5.66 KBytes
11,40.00-41.00,382 KBytes,3.13 Mbits/sec,6,9.90 KBytes
13,40.00-41.00,509 KBytes,4.17 Mbits/sec,4,9.90 KBytes
7,41.00-42.00,382 KBytes,3.13 Mbits/sec,0,24.0 KBytes
9,41.00-42.00,255 KBytes,2.08 Mbits/sec,0,22.6 KBytes
11,41.00-42.00,382 KBytes,3.13 Mbits/sec,0,21.2 KBytes
13,41.00-42.00,509 KBytes,4.17 Mbits/sec,0,26.9 KBytes
7,42.00-43.00,382 KBytes,3.13 Mbits/sec,0,21.2 KBytes
9,42.00-43.00,382 KBytes,3.13 Mbits/sec,0,21.2 KBytes
11,42.00-43.00,191 KBytes,1.56 Mbits/sec,0,14.1 KBytes
13,42.00-43.00,255 KBytes,2.09 Mbits/sec,0,17.0 KBytes
