ID,Interval,Transfer,Bitrate,Retr,Cwnd
13,28.00-29.00,2.73 MBytes,22.9 Mbits/sec,66,58.0 KBytes
7,29.00-30.00,1.24 MBytes,10.4 Mbits/sec,33,46.7 KBytes
9,29.00-30.00,2.49 MBytes,20.8 Mbits/sec,24,65.0 KBytes
11,29.00-30.00,2.17 MBytes,18.2 Mbits/sec,10,76.4 KBytes
13,29.00-30.00,1.49 MBytes,12.5 Mbits/sec,42,67.9 KBytes
7,30.00-31.00,1.55 MBytes,13.0 Mbits/sec,0,69.3 KBytes
9,30.00-31.00,1.55 MBytes,13.0 Mbits/sec,2,48.1 KBytes
11,30.00-31.00,2.17 MBytes,18.2 Mbits/sec,0,96.2 KBytes
13,30.00-31.00,1.49 MBytes,12.5 Mbits/sec,10,50.9 KBytes
7,31.00-32.00,1.86 MBytes,15.6 Mbits/sec,0,91.9 KBytes
9,31.00-32.00,1.24 MBytes,10.4 Mbits/sec,0,77.8 KBytes
11,31.00-32.00,2.49 MBytes,20.9 Mbits/sec,0,123 KBytes
13,31.00-32.00,1.74 MBytes,14.6 Mbits/sec,0,84.8 KBytes
7,32.00-33.00,1.55 MBytes,13.0 Mbits/sec,17,50.9 KBytes
9,32.00-33.00,1.86 MBytes,15.6 Mbits/sec,15,55.1 KBytes
11,32.00-33.00,1.86 MBytes,15.6 Mbits/sec,32,50.9 KBytes
13,32.00-33.00,2.24 MBytes,18.8 Mbits/sec,25,63.6 KBytes
7,33.00-34.00,1.55 MBytes,13.0 Mbits/sec,26,58.0 KBytes
9,33.00-34.00,1.86 MBytes,15.6 Mbits/sec,6,56.6 KBytes
11,33.00-34.00,954 KBytes,7.82 Mbits/sec,46,28.3 KBytes
13,33.00-34.00,1.49 MBytes,12.5 Mbits/sec,15,39.6 KBytes
7,34.00-35.00,1.24 MBytes,10.4 Mbits/sec,45,42.4 KBytes
9,34.00-35.00,954 KBytes,7.82 Mbits/sec,62,35.4 KBytes
11,34.00-35.00,1.55 MBytes,13.0 Mbits/sec,3,46.7 KBytes
13,34.00-35.00,1018 KBytes,8.34 Mbits/sec,38,36.8 KBytes
7,35.00-36.00,1.86 MBytes,15.6 Mbits/sec,3,50.9 KBytes
9,35.00-36.00,1.24 MBytes,10.4 Mbits/sec,9,50.9 KBytes
11,35.00-36.00,1.55 MBytes,13.0 Mbits/sec,14,39.6 KBytes
13,35.00-36.00,1.80 MBytes,15.1 Mbits/sec,12,50.9 KBytes
7,36.00-37.00,2.17 MBytes,18.2 Mbits/sec,0,90.5 KBytes
9,36.00-37.00,2.17 MBytes,18.2 Mbits/sec,0,90.5 KBytes
11,36.00-37.00,1.55 MBytes,13.0 Mbits/sec,0,80.6 KBytes
13,36.00-37.00,1.74 MBytes,14.6 Mbits/sec,18,43.8 KBytes
7,37.00-38.00,2.49 MBytes,20.9 Mbits/sec,30,38.2 KBytes
9,37.00-38.00,2.24 MBytes,18.8 Mbits/sec,12,63.6 KBytes
11,37.00-38.00,1.86 MBytes,15.6 Mbits/sec,20,48.1 KBytes
13,37.00-38.00,1.24 MBytes,10.4 Mbits/sec,41,42.4 KBytes
7,38.00-39.00,1.86 MBytes,15.6 Mbits/sec,2,46.7 KBytes
9,38.00-39.00,2.49 MBytes,20.9 Mbits/sec,22,58.0 KBytes
11,38.00-39.00,2.17 MBytes,18.2 Mbits/sec,17,56.6 KBytes
13,38.00-39.00,1.74 MBytes,14.6 Mbits/sec,11,48.1 KBytes
7,39.00-40.00,1.55 MBytes,13.0 Mbits/sec,4,56.6 KBytes
9,39.00-40.00,1.86 MBytes,15.6 Mbits/sec,18,62.2 KBytes
11,39.00-40.00,1.86 MBytes,15.6 Mbits/sec,8,56.6 KBytes
13,39.00-40.00,1.99 MBytes,16.7 Mbits/sec,3,56.6 KBytes
7,40.00-41.00,1.86 MBytes,15.6 Mbits/sec,0,66.5 KBytes
9,40.00-41.00,1.86 MBytes,15.6 Mbits/sec,0,70.7 KBytes
11,40.00-41.00,1.55 MBytes,13.0 Mbits/sec,0,59.4 KBytes
13,40.00-41.00,1.74 MBytes,14.6 Mbits/sec,0,67.9 KBytes
7,41.00-42.00,1.55 MBytes,13.0 Mbits/sec,0,87.7 KBytes
9,41.00-42.00,1.55 MBytes,13.0 Mbits/sec,0,94.7 KBytes
11,41.00-42.00,1.24 MBytes,10.4 Mbits/sec,0,76.4 KBytes
13,41.00-42.00,1.49 MBytes,12.5 Mbits/sec,0,91.9 KBytes
7,42.00-43.00,1.24 MBytes,10.4 Mbits/sec,0,106 KBytes
9,42.00-43.00,1.86 MBytes,15.6 Mbits/sec,0,117 KBytes
11,42.00-43.00,1.55 MBytes,13.0 Mbits/sec,0,96.2 KBytes
13,42.00-43.00,1.55 MBytes,13.0 Mbits/sec,0,115 KBytes
7,43.00-44.00,1.86 MBytes,15.6 Mbits/sec,0,127 KBytes
9,43.00-44.00,1.86 MBytes,15.6 Mbits/sec,0,139 KBytes
11,43.00-44.00,1.55 MBytes,13.0 Mbits/sec,0,119 KBytes
13,43.00-44.00,1.86 MBytes,15.6 Mbits/sec,0,136 KBytes
7,44.00-45.00,2.17 MBytes,18.2 Mbits/sec,0,150 KBytes
9,44.00-45.00,2.17 MBytes,18.2 Mbits/sec,0,161 KBytes
11,44.00-45.00,1.86 MBytes,15.6 Mbits/sec,0,141 KBytes
13,44.00-45.00,1.55 MBytes,13.0 Mbits/sec,27,83.4 KBytes
7,45.00-46.00,2.36 MBytes,19.8 Mbits/sec,11,84.8 KBytes
9,45.00-46.00,2.55 MBytes,21.4 Mbits/sec,10,89.1 KBytes
11,45.00-46.00,1.86 MBytes,15.6 Mbits/sec,14,82.0 KBytes
13,45.00-46.00,1.55 MBytes,13.0 Mbits/sec,0,105 KBytes
7,46.00-47.00,2.98 MBytes,25.0 Mbits/sec,0,122 KBytes
9,46.00-47.00,1.55 MBytes,13.0 Mbits/sec,34,36.8 KBytes
11,46.00-47.00,2.55 MBytes,21.4 Mbits/sec,23,58.0 KBytes
13,46.00-47.00,2.49 MBytes,20.8 Mbits/sec,37,36.8 KBytes
7,47.00-48.00,2.61 MBytes,21.9 Mbits/sec,42,59.4 KBytes
9,47.00-48.00,1.18 MBytes,9.91 Mbits/sec,5,31.1 KBytes
11,47.00-48.00,1.24 MBytes,10.4 Mbits/sec,39,19.8 KBytes
13,47.00-48.00,954 KBytes,7.82 Mbits/sec,40,5.66 KBytes
