ID,Interval,Transfer,Bitrate,Retr,Cwnd
7,77.00-78.00,1.55 MBytes,13.0 Mbits/sec,3,38.2 KBytes
9,77.00-78.00,1.55 MBytes,13.0 Mbits/sec,11,35.4 KBytes
11,77.00-78.00,1.24 MBytes,10.4 Mbits/sec,11,28.3 KBytes
13,77.00-78.00,1.24 MBytes,10.4 Mbits/sec,2,35.4 KBytes
7,78.00-79.00,2.17 MBytes,18.2 Mbits/sec,0,49.5 KBytes
9,78.00-79.00,1.86 MBytes,15.6 Mbits/sec,0,35.4 KBytes
11,78.00-79.00,1.86 MBytes,15.6 Mbits/sec,0,42.4 KBytes
13,78.00-79.00,1.86 MBytes,15.6 Mbits/sec,0,35.4 KBytes
7,79.00-80.00,2.17 MBytes,18.2 Mbits/sec,0,25.5 KBytes
9,79.00-80.00,1.24 MBytes,10.4 Mbits/sec,16,14.1 KBytes
11,79.00-80.00,1.86 MBytes,15.6 Mbits/sec,7,22.6 KBytes
13,79.00-80.00,1.55 MBytes,13.0 Mbits/sec,9,21.2 KBytes
7,80.00-81.00,1.86 MBytes,15.6 Mbits/sec,0,60.8 KBytes
9,80.00-81.00,1.55 MBytes,13.0 Mbits/sec,0,48.1 KBytes
11,80.00-81.00,1.55 MBytes,13.0 Mbits/sec,0,49.5 KBytes
13,80.00-81.00,1.55 MBytes,13.0 Mbits/sec,0,55.1 KBytes
7,81.00-82.00,1.86 MBytes,15.6 Mbits/sec,0,82.0 KBytes
9,81.00-82.00,1.55 MBytes,13.0 Mbits/sec,0,69.3 KBytes
11,81.00-82.00,1.55 MBytes,13.0 Mbits/sec,0,70.7 KBytes
13,81.00-82.00,1.86 MBytes,15.6 Mbits/sec,0,76.4 KBytes
7,82.00-83.00,2.17 MBytes,18.2 Mbits/sec,0,99.0 KBytes
9,82.00-83.00,1.55 MBytes,13.0 Mbits/sec,0,86.3 KBytes
11,82.00-83.00,1.86 MBytes,15.6 Mbits/sec,0,87.7 KBytes
13,82.00-83.00,1.86 MBytes,15.6 Mbits/sec,0,93.3 KBytes
7,83.00-84.00,1.86 MBytes,15.6 Mbits/sec,0,113 KBytes
