ID,Interval,Transfer,Bitrate,Retr,Cwnd
7,494.00-495.00,764 KBytes,6.25 Mbits/sec,8,28.3 KBytes
9,494.00-495.00,636 KBytes,5.21 Mbits/sec,6,7.07 KBytes
11,494.00-495.00,382 KBytes,3.13 Mbits/sec,17,11.3 KBytes
13,494.00-495.00,445 KBytes,3.65 Mbits/sec,25,8.48 KBytes
7,495.00-496.00,764 KBytes,6.26 Mbits/sec,0,46.7 KBytes
11,495.00-496.00,382 KBytes,3.13 Mbits/sec,0,35.4 KBytes
13,495.00-496.00,445 KBytes,3.65 Mbits/sec,0,32.5 KBytes
7,496.00-497.00,764 KBytes,6.26 Mbits/sec,11,25.5 KBytes
9,496.00-497.00,636 KBytes,5.21 Mbits/sec,14,31.1 KBytes
11,496.00-497.00,445 KBytes,3.65 Mbits/sec,9,21.2 KBytes
