Connecting to host 10.0.0.7, port 5201
[  5] local 10.0.0.1 port 56172 connected to 10.0.0.7 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec   279 KBytes  2.28 Mbits/sec    0   12.7 KBytes       
[  5]  38.00-39.00  sec   382 KBytes  3.13 Mbits/sec   15   21.2 KBytes       
[  5]  39.00-40.00  sec   191 KBytes  1.56 Mbits/sec    1   19.8 KBytes       
[  5]  40.00-41.00  sec   382 KBytes  3.13 Mbits/sec    2   21.2 KBytes       
[  5]  41.00-42.00  sec   382 KBytes  3.13 Mbits/sec    1   22.6 KBytes       
[  5]  42.00-43.00  sec   191 KBytes  1.56 Mbits/sec    7   25.5 KBytes       
[  5]  43.00-44.00  sec   382 KBytes  3.13 Mbits/sec    4   14.1 KBytes       
[  5]  44.00-45.00  sec   382 KBytes  3.13 Mbits/sec   11   15.6 KBytes       
[  5]  45.00-46.00  sec   382 KBytes  3.13 Mbits/sec    1   19.8 KBytes       
[  5]  46.00-47.00  sec   382 KBytes  3.13 Mbits/sec    0   36.8 KBytes       
[  5]  47.00-48.00  sec   382 KBytes  3.13 Mbits/sec    1   18.4 KBytes       
[  5]  48.00-49.00  sec   382 KBytes  3.13 Mbits/sec    0   32.5 KBytes       
[  5]  49.00-50.00  sec   382 KBytes  3.13 Mbits/sec    6   26.9 KBytes       
[  5]  50.00-51.00  sec   382 KBytes  3.13 Mbits/sec    0   39.6 KBytes       
[  5]  51.00-52.00  sec   382 KBytes  3.13 Mbits/sec    8   19.8 KBytes       
[  5]  52.00-53.00  sec   382 KBytes  3.13 Mbits/sec    3   21.2 KBytes       
[  5]  53.00-54.00  sec   382 KBytes  3.13 Mbits/sec    0   38.2 KBytes       
[  5]  54.00-55.00  sec   382 KBytes  3.13 Mbits/sec    9   22.6 KBytes       
[  5]  55.00-56.00  sec   382 KBytes  3.13 Mbits/sec    4   24.0 KBytes       
[  5]  56.00-57.00  sec   382 KBytes  3.13 Mbits/sec    0   42.4 KBytes       
[  5]  57.00-57.86  sec   573 KBytes  5.43 Mbits/sec    3   21.2 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-57.86  sec  20.0 MBytes  2.90 Mbits/sec  193             sender
[  5]   0.00-57.93  sec  19.6 MBytes  2.84 Mbits/sec                  receiver

iperf Done.
