ID,Interval,Transfer,Bitrate,Retr,Cwnd
13,74.00-75.00,2.50 MBytes,21.0 Mbits/sec,1,62.2 KBytes
7,75.00-76.00,2.50 MBytes,21.0 Mbits/sec,26,49.5 KBytes
9,75.00-76.00,1.25 MBytes,10.5 Mbits/sec,0,99.0 KBytes
11,75.00-76.00,1.25 MBytes,10.5 Mbits/sec,4,63.6 KBytes
13,75.00-76.00,2.50 MBytes,21.0 Mbits/sec,0,105 KBytes
7,76.00-77.00,1.25 MBytes,10.5 Mbits/sec,0,79.2 KBytes
9,76.00-77.00,3.75 MBytes,31.5 Mbits/sec,0,126 KBytes
11,76.00-77.00,2.50 MBytes,21.0 Mbits/sec,0,86.3 KBytes
13,76.00-77.00,2.50 MBytes,21.0 Mbits/sec,0,119 KBytes
7,77.00-78.00,1.25 MBytes,10.5 Mbits/sec,0,106 KBytes
9,77.00-78.00,2.50 MBytes,21.0 Mbits/sec,0,153 KBytes
11,77.00-78.00,1.25 MBytes,10.5 Mbits/sec,0,115 KBytes
13,77.00-78.00,2.50 MBytes,21.0 Mbits/sec,0,146 KBytes
7,78.00-79.00,2.50 MBytes,21.0 Mbits/sec,53,41.0 KBytes
9,78.00-79.00,1.25 MBytes,10.5 Mbits/sec,79,35.4 KBytes
11,78.00-79.00,2.50 MBytes,21.0 Mbits/sec,66,39.6 KBytes
13,78.00-79.00,1.25 MBytes,10.5 Mbits/sec,67,31.1 KBytes
7,79.00-80.00,1.25 MBytes,10.5 Mbits/sec,4,58.0 KBytes
9,79.00-80.00,2.50 MBytes,21.0 Mbits/sec,0,79.2 KBytes
11,79.00-80.00,1.25 MBytes,10.5 Mbits/sec,0,80.6 KBytes
13,79.00-80.00,1.25 MBytes,10.5 Mbits/sec,0,74.9 KBytes
7,80.00-81.00,1.25 MBytes,10.5 Mbits/sec,0,84.8 KBytes
9,80.00-81.00,1.25 MBytes,10.5 Mbits/sec,8,76.4 KBytes
11,80.00-81.00,1.25 MBytes,10.5 Mbits/sec,0,106 KBytes
13,80.00-81.00,2.50 MBytes,21.0 Mbits/sec,3,50.9 KBytes
7,81.00-82.00,1.25 MBytes,10.5 Mbits/sec,0,109 KBytes
9,81.00-82.00,1.25 MBytes,10.5 Mbits/sec,0,74.9 KBytes
11,81.00-82.00,2.50 MBytes,21.0 Mbits/sec,0,130 KBytes
7,82.00-83.00,1.25 MBytes,10.5 Mbits/sec,54,79.2 KBytes
9,82.00-83.00,1.25 MBytes,10.5 Mbits/sec,4,60.8 KBytes
11,82.00-83.00,1.25 MBytes,10.5 Mbits/sec,39,84.8 KBytes
13,82.00-83.00,1.25 MBytes,10.5 Mbits/sec,7,38.2 KBytes
7,83.00-84.00,1.25 MBytes,10.5 Mbits/sec,9,32.5 KBytes
11,83.00-84.00,2.50 MBytes,21.0 Mbits/sec,6,63.6 KBytes
13,83.00-84.00,1.25 MBytes,10.5 Mbits/sec,6,38.2 KBytes
7,84.00-85.00,1.25 MBytes,10.5 Mbits/sec,0,59.4 KBytes
9,84.00-85.00,1.25 MBytes,10.5 Mbits/sec,0,70.7 KBytes
11,84.00-85.00,1.25 MBytes,10.5 Mbits/sec,0,89.1 KBytes
7,85.00-86.00,1.25 MBytes,10.5 Mbits/sec,0,82.0 KBytes
9,85.00-86.00,1.25 MBytes,10.5 Mbits/sec,10,43.8 KBytes
13,85.00-86.00,1.25 MBytes,10.5 Mbits/sec,1,41.0 KBytes
7,86.00-87.00,1.25 MBytes,10.5 Mbits/sec,1,58.0 KBytes
9,86.00-87.00,1.25 MBytes,10.5 Mbits/sec,2,42.4 KBytes
11,86.00-87.00,2.50 MBytes,21.0 Mbits/sec,0,87.7 KBytes
13,86.00-87.00,1.25 MBytes,10.5 Mbits/sec,15,42.4 KBytes
